988,2.806451612903226,12,9,22,9,30,8,2,2,2,1,1,2,1
962,2.774193548387097,12,9,20,9,31,8,2,2,2,1,0,2,1
980,2.806451612903226,11,9,20,8,31,9,2,2,2,1,0,1,1
954,2.6875,12,10,84,8,31,8,2,2,1,2,1,2,1
981,2.71875,12,9,85,9,31,8,2,2,1,2,1,2,1
1008,2.75,12,9,85,9,31,8,2,2,1,1,1,2,1
1012,2.838709677419355,12,9,21,8,31,9,2,2,2,1,0,1,1
967,2.71875,11,10,85,8,31,8,2,2,1,2,1,2,1
980,2.71875,12,10,86,8,31,9,2,2,1,2,1,2,1
1023,2.870967741935484,11,11,21,8,31,9,2,2,2,1,0,1,1
997,2.9,13,10,58,9,30,9,2,2,5,1,0,1,1
1022,2.806451612903226,13,10,23,9,30,9,2,2,2,1,1,1,1
1016,2.75,13,10,86,9,30,8,2,2,1,2,2,2,1
984,2.774193548387097,12,10,56,8,30,9,2,2,5,2,1,2,1
984,2.838709677419355,12,10,39,8,30,8,2,2,5,2,1,2,1
969,2.774193548387097,12,9,25,8,31,8,2,2,3,2,0,2,1
1011,2.806451612903226,12,9,26,9,31,8,2,2,3,1,0,2,1
997,2.774193548387097,11,9,21,9,31,9,2,2,2,1,0,1,1
1020,2.806451612903226,12,9,22,9,31,9,2,2,2,1,0,1,1
1038,2.75,13,10,86,8,31,9,2,2,1,2,1,2,1
1033,2.838709677419355,13,9,23,9,31,8,2,2,2,1,0,2,1
1013,2.75,12,9,86,9,31,9,2,2,1,2,1,2,1
1006,2.6875,12,9,85,9,31,8,2,2,1,2,1,2,1
1082,2.870967741935484,13,11,24,9,31,9,2,2,2,1,0,1,1
1033,2.806451612903226,13,9,29,9,31,9,2,2,3,1,0,1,1
985,2.806451612903226,13,9,44,8,30,8,2,2,5,2,1,2,1
1001,2.75,12,10,85,8,31,8,2,2,1,2,1,2,1
975,2.806451612903226,12,9,24,8,30,8,2,2,3,2,1,2,1
966,2.933333333333333,12,10,60,8,30,8,2,2,3,1,0,2,1
946,2.774193548387097,12,9,46,8,30,8,2,2,5,2,1,2,1
990,2.838709677419355,12,10,35,8,30,8,2,2,5,2,1,2,1
1000,2.774193548387097,12,10,25,9,30,9,2,2,3,1,1,1,1
985,2.806451612903226,11,10,22,8,30,8,2,2,2,2,1,2,1
1002,2.838709677419355,12,10,28,8,30,9,2,2,4,2,1,1,1
1052,2.78125,13,10,87,9,30,9,2,2,1,2,2,2,1
988,2.806451612903226,12,10,39,8,30,8,2,2,5,2,1,2,1
1012,2.71875,12,9,86,10,30,9,2,2,1,1,2,2,1
1088,2.8125,14,11,88,9,30,9,2,2,1,2,2,2,1
978,2.6875,12,10,84,8,31,8,2,2,1,2,1,2,1
966,2.774193548387097,11,9,20,8,30,9,2,2,2,1,1,1,1
954,2.71875,12,9,84,8,30,8,2,2,1,2,2,2,1
920,2.806451612903226,11,9,20,8,29,8,2,2,2,2,2,2,1
892,2.774193548387097,12,8,20,7,30,7,2,2,2,2,1,2,1
894,2.8666666666666667,12,9,24,8,30,7,2,2,3,1,0,2,1
940,2.806451612903226,11,9,20,8,30,8,2,2,2,1,1,1,1
946,2.774193548387097,12,9,24,8,30,8,2,2,3,2,1,2,1
972,2.806451612903226,12,9,22,8,31,8,2,2,2,2,0,2,1
980,2.806451612903226,13,9,44,8,30,8,2,2,5,2,1,2,1
1017,2.838709677419355,13,9,25,9,31,8,2,2,3,1,0,2,1
982,2.75,12,9,86,8,30,9,2,2,1,2,2,2,1
959,2.774193548387097,10,9,19,8,26,8,2,2,2,2,2,2,1
1010,2.870967741935484,11,10,21,8,31,8,2,2,2,1,0,2,1
1007,2.806451612903226,12,9,21,9,31,9,2,2,2,1,0,1,1
988,2.774193548387097,12,9,22,9,31,8,2,2,2,1,0,2,1
1003,2.838709677419355,12,10,22,9,31,9,2,2,2,1,0,1,1
961,2.806451612903226,12,9,35,8,30,8,2,2,5,2,1,2,1
969,2.806451612903226,12,9,23,8,31,8,2,2,4,2,0,2,1
927,2.774193548387097,10,9,19,8,30,8,2,2,2,1,1,2,1
987,2.71875,12,9,85,8,30,9,2,2,1,2,2,2,1
967,2.774193548387097,11,9,24,8,31,8,2,2,3,2,0,2,1
976,2.774193548387097,11,9,21,9,31,8,2,2,2,1,0,2,1
991,2.75,12,10,86,8,31,8,2,2,1,2,1,2,1
1037,2.838709677419355,12,10,23,9,31,9,2,2,2,1,0,1,1
976,2.71875,12,10,86,8,31,8,2,2,1,2,1,2,1
967,2.71875,11,9,85,8,30,9,2,2,1,2,2,2,1
1030,2.78125,13,10,88,8,30,8,2,2,1,2,2,2,1
1006,2.806451612903226,11,9,20,8,31,9,2,2,2,1,0,1,1
999,2.806451612903226,12,9,22,9,31,9,2,2,2,1,0,1,1
1011,2.71875,12,10,86,9,31,9,2,2,1,2,1,2,1
979,2.806451612903226,12,9,24,8,31,8,2,2,3,2,0,2,1
958,2.806451612903226,12,8,21,8,31,8,2,2,2,1,0,2,1
967,2.6875,12,9,84,8,30,8,2,2,1,2,2,2,1
1010,2.75,12,9,85,9,31,8,2,2,2,1,1,2,1
986,2.806451612903226,11,9,20,9,31,9,2,2,2,1,0,1,1
1004,2.774193548387097,11,9,21,9,31,9,2,2,2,1,0,1,1
1011,2.75,12,10,86,8,31,8,2,2,1,2,1,2,1
1037,2.71875,13,10,86,8,31,9,2,2,1,2,1,2,1
1000,2.806451612903226,12,10,24,9,31,9,2,2,3,1,0,1,1
988,2.6875,12,9,84,8,31,8,2,2,1,2,1,2,1
1047,2.78125,13,10,86,9,31,9,2,2,2,1,1,1,1
1760,1.5263157894736843,26,38,32,14,18,14,4,3,5,2,3,2,2
1740,1.5087719298245614,27,38,32,13,18,14,4,3,5,2,3,2,2
1726,1.5263157894736843,26,37,31,14,18,14,5,4,6,2,3,2,2
1691,1.5178571428571428,27,37,32,13,17,13,4,3,5,2,3,2,2
1727,1.5535714285714286,26,37,32,13,17,13,4,3,5,2,3,2,2
1682,1.5357142857142858,26,37,33,13,18,13,5,3,5,2,3,2,2
1734,1.5535714285714286,27,36,34,13,18,14,4,3,5,2,3,2,2
1639,1.5178571428571428,25,35,32,13,18,13,5,4,5,2,3,2,2
1715,1.5357142857142858,26,36,33,14,18,13,4,3,5,2,3,2,2
1678,1.5357142857142858,24,35,31,13,18,13,5,4,6,2,3,2,2
1746,1.5087719298245614,26,36,32,13,17,14,4,3,5,2,4,2,2
1746,1.5535714285714286,26,36,34,13,17,14,4,3,5,2,3,2,2
1724,1.5087719298245614,27,36,32,13,18,14,4,3,5,2,3,2,2
1798,1.5614035087719298,25,38,33,13,19,14,5,4,6,2,3,2,2
1791,1.5535714285714286,28,37,34,14,17,14,4,4,5,2,3,2,2
1738,1.5357142857142858,26,37,32,14,18,14,5,4,6,2,3,2,2
1729,1.5357142857142858,26,37,33,14,18,14,4,3,5,2,3,2,2
1691,1.5178571428571428,26,36,32,14,18,14,4,3,5,2,3,2,2
1758,1.5263157894736843,27,38,33,13,18,14,4,3,5,2,3,2,2
1667,1.5357142857142858,26,36,32,13,17,13,5,4,6,2,3,2,2
1708,1.5535714285714286,25,36,33,13,17,14,4,3,5,2,3,2,2
1699,1.5178571428571428,27,36,34,13,17,13,4,3,5,2,3,2,2
1767,1.5535714285714286,28,36,34,13,18,13,4,3,5,2,3,2,2
1738,1.5357142857142858,27,38,33,14,18,14,4,3,5,2,3,2,2
1762,1.5535714285714286,27,36,34,14,18,14,4,3,5,2,3,2,2
1745,1.5357142857142858,27,37,32,14,17,14,4,3,5,2,3,2,2
1749,1.5535714285714286,26,37,34,14,18,14,5,4,6,2,3,2,2
1803,1.5892857142857142,26,38,35,13,18,14,4,3,5,2,3,2,2
1794,1.5714285714285714,27,37,34,14,18,14,5,4,6,2,3,2,2
1755,1.5087719298245614,27,38,32,14,18,14,4,3,5,2,3,2,2
1761,1.5263157894736843,26,37,33,13,17,14,5,4,5,2,3,2,2
1729,1.5087719298245614,27,36,32,13,18,14,5,4,6,2,3,2,2
1772,1.5263157894736843,28,38,33,13,19,14,4,3,5,2,3,2,2
1725,1.5087719298245614,27,37,31,13,18,13,4,3,5,2,3,2,2
1773,1.5263157894736843,28,37,35,14,19,15,4,3,5,2,3,2,2
1697,1.4912280701754386,26,36,31,14,17,14,4,3,5,2,3,2,2
1792,1.5263157894736843,28,37,35,13,18,14,4,3,5,2,3,2,2
1759,1.5087719298245614,27,37,33,14,18,14,4,3,5,2,4,2,2
1763,1.5087719298245614,26,36,33,14,18,14,4,3,5,2,3,2,2
1780,1.5535714285714286,27,37,34,14,17,14,4,3,5,2,3,2,2
1838,1.5614035087719298,27,38,34,13,18,14,4,3,5,2,3,2,2
1732,1.5818181818181818,26,39,32,14,15,15,4,3,5,2,3,2,2
1721,1.5925925925925926,26,37,33,14,16,14,5,4,5,2,3,2,2
1716,1.5636363636363637,26,37,32,14,16,14,4,3,5,2,3,2,2
1745,1.4827586206896552,27,36,32,13,18,14,4,3,5,2,4,2,2
1784,1.5714285714285714,28,38,35,14,18,14,4,3,5,2,3,2,2
1721,1.5925925925925926,27,37,32,14,17,14,4,3,5,2,3,2,2
1782,1.5263157894736843,27,37,34,13,18,14,4,3,5,2,3,2,2
1738,1.4655172413793103,26,36,32,14,19,14,4,3,5,2,3,2,2
1743,1.5087719298245614,26,37,32,14,17,13,4,3,5,2,3,2,2
1769,1.5087719298245614,25,36,33,14,17,14,5,4,6,2,3,2,2
1790,1.5263157894736843,27,36,34,13,19,14,4,3,5,2,3,2,2
1767,1.5263157894736843,27,37,32,13,18,14,5,4,6,2,3,2,2
1770,1.5087719298245614,26,37,33,15,19,14,4,3,5,2,3,2,2
1821,1.5614035087719298,26,39,34,13,18,13,4,3,5,2,3,2,2
1800,1.543859649122807,27,37,33,14,18,14,5,4,5,2,3,2,2
1758,1.5087719298245614,27,37,32,13,17,14,4,3,5,2,3,2,2
1737,1.5263157894736843,27,37,32,14,17,14,4,4,5,2,3,2,2
1741,1.5087719298245614,26,37,32,13,18,14,5,4,6,2,3,2,2
1754,1.5263157894736843,27,37,31,13,18,13,4,3,5,2,3,2,2
1674,1.5357142857142858,25,35,30,14,18,13,5,4,6,2,3,2,2
1756,1.5263157894736843,26,35,32,14,18,15,4,4,5,2,3,2,2
1724,1.5178571428571428,27,36,32,14,17,14,4,3,5,2,3,2,2
1791,1.5263157894736843,28,35,33,14,18,13,4,4,5,2,3,2,2
1755,1.5087719298245614,27,37,31,13,18,14,4,3,5,2,3,2,2
1765,1.543859649122807,27,37,31,14,17,14,4,4,6,2,3,2,2
1759,1.5263157894736843,27,36,32,13,17,14,4,4,5,2,3,2,2
1734,1.5263157894736843,25,36,31,14,17,14,5,4,6,2,3,2,2
1802,1.5614035087719298,26,37,34,13,17,14,4,3,5,2,3,2,2
1784,1.5714285714285714,27,38,34,14,19,14,5,4,6,2,3,2,2
1732,1.5357142857142858,27,38,33,14,17,14,5,3,5,2,3,2,2
1752,1.5087719298245614,26,37,34,14,19,14,4,3,5,2,3,2,2
1737,1.4912280701754386,26,36,33,14,17,14,4,3,5,2,4,2,2
1757,1.5714285714285714,28,37,34,14,18,13,4,4,5,2,3,2,2
1712,1.5357142857142858,27,36,33,13,17,13,4,3,5,2,3,2,2
1764,1.5263157894736843,27,36,35,13,19,13,4,3,5,2,3,2,2
1686,1.5087719298245614,25,35,31,14,16,13,5,4,6,2,4,2,2
1770,1.5357142857142858,26,37,34,14,18,13,4,3,5,2,3,2,2
1756,1.5087719298245614,27,36,33,14,19,14,4,3,5,2,3,2,2
1770,1.5263157894736843,26,38,34,14,19,13,4,3,5,2,3,2,2
1739,1.5263157894736843,27,36,33,13,18,14,4,4,5,2,4,2,2
1705,1.5263157894736843,26,36,31,14,19,13,5,4,6,2,3,2,2
1781,1.5614035087719298,27,38,33,14,18,13,4,3,5,2,3,2,2
1833,1.5,28,38,33,13,19,15,4,3,5,2,3,2,2
1774,1.5263157894736843,27,36,32,13,18,14,5,4,6,2,3,2,2
1785,1.5263157894736843,27,37,33,14,18,14,4,3,5,2,3,2,2
1746,1.4827586206896552,27,36,30,14,18,14,5,4,6,2,3,2,2
1788,1.5263157894736843,27,38,33,14,18,14,4,3,5,2,3,2,2
1711,1.4912280701754386,26,36,33,13,18,13,4,3,5,2,3,2,2
1760,1.5263157894736843,26,36,33,13,17,14,4,4,5,2,4,2,2
1732,1.4912280701754386,27,36,31,14,18,14,4,3,5,2,3,2,2
1759,1.5263157894736843,27,37,32,13,18,14,5,4,6,2,3,2,2
1727,1.5087719298245614,25,36,32,14,18,14,5,4,6,2,3,2,2
1780,1.5263157894736843,27,36,33,13,18,14,4,3,5,2,3,2,2
1772,1.5263157894736843,28,38,32,13,18,15,4,3,5,2,3,2,2
1770,1.5263157894736843,27,37,32,13,18,14,4,3,5,2,3,2,2
1803,1.5344827586206897,27,38,33,13,19,14,4,3,5,2,3,2,2
1795,1.5714285714285714,28,38,36,14,17,14,5,4,6,2,4,2,2
1740,1.5357142857142858,27,38,34,14,17,14,4,3,5,2,3,2,2
1743,1.5535714285714286,26,38,35,14,18,14,5,4,6,2,3,2,2
1695,1.5636363636363637,27,36,30,13,17,14,4,3,5,2,3,2,2
1726,1.5714285714285714,28,38,35,14,17,14,4,4,5,2,3,2,2
1697,1.5636363636363637,27,37,31,13,16,14,4,3,5,2,3,2,2
1729,1.5818181818181818,27,36,32,14,17,14,4,3,5,2,3,2,2
1699,1.5357142857142858,27,36,33,14,17,14,5,4,6,2,3,2,2
1761,1.5535714285714286,28,39,35,14,19,14,4,3,5,2,3,2,2
1737,1.5357142857142858,26,38,33,14,18,14,4,3,5,2,3,2,2
1753,1.5714285714285714,28,37,33,14,18,13,5,4,6,2,3,2,2
1749,1.5818181818181818,28,36,30,13,18,14,4,3,5,2,3,2,2
1733,1.5818181818181818,28,37,32,14,17,13,4,3,5,2,3,2,2
1776,1.5892857142857142,28,38,36,13,18,14,4,3,5,2,3,2,2
1771,1.5535714285714286,27,38,34,14,18,14,4,3,5,2,3,2,2
1700,1.5357142857142858,25,36,34,13,17,13,5,4,5,2,3,2,2
1745,1.5535714285714286,27,37,33,14,17,14,4,3,5,2,3,2,2
1707,1.5357142857142858,27,36,32,14,18,14,4,4,5,2,3,2,2
1732,1.5535714285714286,27,37,33,12,18,13,4,3,5,2,3,2,2
1652,1.5178571428571428,25,36,32,13,18,13,4,3,5,2,3,2,2
1725,1.5535714285714286,26,36,33,13,17,14,4,4,5,2,3,2,2
1707,1.5178571428571428,25,36,33,14,17,13,4,3,5,2,3,2,2
1733,1.5535714285714286,26,36,34,14,17,13,5,4,6,2,3,2,2
1741,1.5357142857142858,27,38,32,14,18,14,4,3,5,2,3,2,2
1772,1.5714285714285714,29,36,33,14,17,14,4,4,5,2,3,2,2
1749,1.5357142857142858,27,37,33,14,18,13,4,3,5,2,3,2,2
1729,1.5535714285714286,27,37,32,13,18,13,4,3,5,2,3,2,2
1784,1.6071428571428572,28,38,35,13,18,14,5,4,6,2,3,2,2
1777,1.5263157894736843,27,38,33,14,18,14,4,3,5,2,3,2,2
1758,1.5087719298245614,26,37,33,14,19,14,5,4,6,2,3,2,2
1766,1.5263157894736843,27,38,32,13,17,14,4,3,5,2,3,2,2
1751,1.5087719298245614,26,37,33,14,18,14,5,4,6,2,3,2,2
1771,1.543859649122807,28,38,33,13,18,14,4,3,5,2,3,2,2
1717,1.4912280701754386,25,37,33,13,18,14,4,3,5,2,3,2,2
1769,1.543859649122807,26,36,33,14,18,14,6,4,6,2,3,2,2
1693,1.5087719298245614,25,36,31,14,18,14,5,4,6,2,3,2,2
1792,1.5087719298245614,27,37,35,14,19,14,4,3,5,2,3,2,2
1763,1.5087719298245614,26,37,33,14,19,14,4,3,5,2,3,2,2
1778,1.5263157894736843,26,37,33,14,18,14,4,3,5,2,3,2,2
1776,1.5263157894736843,28,38,31,14,17,15,4,3,5,2,4,2,2
1758,1.5087719298245614,26,37,33,14,18,14,4,3,5,2,3,2,2
1816,1.6071428571428572,26,38,35,14,17,14,5,3,5,2,3,2,2
1761,1.5535714285714286,27,36,34,14,17,14,4,4,5,2,3,2,2
1722,1.5357142857142858,27,37,34,14,18,13,4,3,5,2,3,2,2
1729,1.5535714285714286,27,36,33,14,18,13,4,4,5,2,3,2,2
1702,1.5357142857142858,27,37,33,13,18,14,4,3,5,2,3,2,2
1729,1.5714285714285714,28,37,35,14,17,13,4,4,5,2,3,2,2
1685,1.5357142857142858,26,35,33,13,17,13,4,4,5,2,3,2,2
1733,1.5535714285714286,27,37,33,12,17,14,4,3,5,2,3,2,2
1692,1.5178571428571428,26,36,34,13,17,13,4,3,5,2,3,2,2
1758,1.5535714285714286,28,37,35,13,17,13,4,3,5,2,3,2,2
1697,1.5535714285714286,27,37,32,14,18,13,5,4,6,2,3,2,2
1786,1.5714285714285714,29,36,34,14,17,13,4,4,5,2,3,2,2
1749,1.5535714285714286,27,36,33,13,18,13,4,3,5,2,3,2,2
1732,1.5263157894736843,26,36,33,14,19,13,4,3,5,2,3,2,2
1767,1.5892857142857142,28,37,35,13,17,13,4,3,5,2,3,2,2
1757,1.6,28,36,31,14,17,13,5,4,6,2,3,2,2
1731,1.5357142857142858,27,38,33,14,18,14,4,3,5,2,3,2,2
1733,1.5714285714285714,26,38,34,13,17,14,5,4,5,2,3,2,2
1734,1.6,27,37,32,13,17,13,5,4,6,2,3,2,2
1649,1.5636363636363637,25,36,29,13,18,13,5,4,6,2,3,2,2
1746,1.5263157894736843,26,36,34,13,19,14,4,4,5,2,3,2,2
1716,1.5178571428571428,26,36,34,14,17,14,4,3,5,2,3,2,2
1774,1.5636363636363637,27,38,31,14,18,14,4,3,5,2,3,2,2
1753,1.5357142857142858,26,37,34,14,18,14,4,3,5,2,3,2,2
1791,1.5714285714285714,28,38,33,14,18,14,4,3,5,2,3,2,2
1750,1.5263157894736843,27,37,32,14,18,14,5,4,6,2,4,2,2
1732,1.5818181818181818,28,36,31,14,17,14,4,3,5,2,3,2,2
1819,1.6071428571428572,28,38,36,14,18,14,4,3,5,2,3,2,2
1767,1.6,28,37,32,14,17,13,5,4,6,2,3,2,2
1728,1.5636363636363637,27,37,32,14,17,13,4,3,5,2,3,2,2
1738,1.5714285714285714,27,37,35,13,18,13,5,4,6,2,3,2,2
1696,1.5357142857142858,27,37,33,13,17,14,4,3,5,2,4,2,2
1721,1.5535714285714286,27,37,35,13,17,14,4,3,5,2,3,2,2
1663,1.5454545454545454,24,36,30,13,17,13,4,3,5,2,3,2,2
1756,1.5818181818181818,27,37,33,12,17,14,4,3,5,2,3,2,2
1681,1.5636363636363637,25,36,30,14,18,14,6,4,6,2,3,2,2
1811,1.5535714285714286,28,38,35,14,19,14,4,3,5,2,3,2,2
1709,1.5357142857142858,25,36,33,14,18,14,5,4,6,2,3,2,2
1795,1.5714285714285714,28,37,35,13,18,13,4,4,5,2,3,2,2
1778,1.5535714285714286,28,37,35,14,18,14,4,3,5,2,3,2,2
1731,1.5535714285714286,27,37,31,14,19,14,5,4,6,2,3,2,2
1791,1.5892857142857142,27,38,34,14,18,14,4,3,5,2,3,2,2
1758,1.5535714285714286,28,38,34,14,18,14,4,3,5,2,3,2,2
1680,1.5636363636363637,25,37,29,14,17,14,5,4,5,2,3,2,2
1735,1.5818181818181818,27,39,31,13,17,14,4,3,5,2,3,2,2
1697,1.5178571428571428,26,37,34,13,18,13,4,3,5,2,4,2,2
1724,1.6,28,38,32,13,17,13,4,3,5,2,3,2,2
1681,1.5636363636363637,27,38,29,13,18,13,4,3,5,2,3,2,2
1760,1.5535714285714286,27,38,34,14,18,14,4,3,5,2,3,2,2
1691,1.5178571428571428,27,37,33,13,18,14,4,3,5,2,3,2,2
1719,1.5357142857142858,26,37,33,13,18,13,4,3,5,2,3,2,2
1730,1.5636363636363637,26,38,31,14,18,14,4,3,5,2,3,2,2
1780,1.5714285714285714,27,39,35,14,18,14,4,3,5,2,3,2,2
1733,1.5357142857142858,26,37,33,13,19,14,4,3,5,2,3,2,2
1772,1.6181818181818182,28,37,31,13,17,14,4,3,5,2,3,2,2
1728,1.5535714285714286,26,37,33,13,18,14,4,3,5,2,3,2,2
1695,1.5357142857142858,25,38,31,13,18,14,5,4,6,2,3,2,2
1724,1.5818181818181818,26,38,30,13,17,14,4,3,5,2,3,2,2
1700,1.5357142857142858,27,36,33,13,17,13,4,3,5,2,4,2,2
1698,1.6,26,38,30,13,17,14,5,3,5,2,3,2,2
1636,1.5357142857142858,25,37,32,13,19,13,5,4,6,2,3,2,2
1722,1.5535714285714286,26,36,32,13,18,14,5,4,6,2,3,2,2
1682,1.5178571428571428,26,36,32,13,17,14,4,3,5,2,3,2,2
1764,1.5535714285714286,29,38,34,14,17,14,4,3,5,2,3,2,2
1690,1.5535714285714286,25,37,32,14,18,14,6,4,6,2,3,2,2
1713,1.5535714285714286,27,37,32,13,17,14,5,3,5,2,3,2,2
1696,1.5636363636363637,27,36,28,13,17,13,4,3,5,2,3,2,2
1781,1.5892857142857142,28,37,34,14,18,13,4,3,5,2,3,2,2
1738,1.5263157894736843,26,35,35,13,18,13,5,4,5,2,4,2,2
1718,1.5178571428571428,26,38,32,13,17,14,4,3,5,2,3,2,2
1692,1.5535714285714286,25,36,32,13,18,14,5,4,5,2,3,2,2
1677,1.5357142857142858,26,36,32,13,17,13,5,4,5,2,3,2,2
1679,1.5535714285714286,24,36,33,13,17,14,5,4,5,2,3,2,2
1669,1.5178571428571428,25,36,33,13,17,13,4,3,5,2,3,2,2
1728,1.5087719298245614,26,36,32,13,18,14,4,3,5,2,3,2,2
1667,1.5357142857142858,24,35,31,14,18,13,6,4,6,2,3,2,2
1734,1.5263157894736843,25,37,32,14,18,13,5,4,6,2,3,2,2
1712,1.5087719298245614,25,37,32,14,18,14,4,3,5,2,3,2,2
1775,1.543859649122807,27,37,33,14,19,14,4,4,5,2,3,2,2
1734,1.5535714285714286,28,36,33,13,17,14,4,3,5,2,3,2,2
1703,1.5087719298245614,26,35,33,14,20,13,4,4,5,2,3,2,2
1779,1.5892857142857142,26,37,35,13,17,13,5,3,5,2,3,2,2
1757,1.543859649122807,28,36,32,13,18,13,5,4,6,2,3,2,2
1742,1.5263157894736843,26,38,33,13,19,14,5,4,6,2,3,2,2
1721,1.5535714285714286,26,37,32,13,17,14,4,4,5,2,3,2,2
1691,1.5357142857142858,26,36,33,13,17,13,5,4,5,2,3,2,2
1726,1.5535714285714286,25,36,34,13,17,13,5,4,5,2,3,2,2
1695,1.5357142857142858,27,37,32,12,17,14,4,3,5,2,3,2,2
1739,1.5535714285714286,27,37,34,13,18,14,4,3,5,2,3,2,2
1702,1.5357142857142858,25,37,31,14,17,14,5,4,6,2,3,2,2
1728,1.5636363636363637,27,38,30,14,17,14,4,3,5,2,3,2,2
1748,1.5714285714285714,26,37,34,13,17,13,5,4,6,2,3,2,2
1734,1.5535714285714286,28,37,33,14,17,13,4,3,5,2,3,2,2
1693,1.5357142857142858,26,36,32,13,18,13,4,3,5,2,3,2,2
1761,1.5892857142857142,27,37,34,13,18,14,4,3,5,2,3,2,2
1644,1.6,19,22,42,15,10,18,4,4,6,2,2,3,3
1620,1.5714285714285714,21,23,60,17,9,19,4,4,4,4,2,3,3
1597,1.6,20,24,41,13,9,18,4,4,6,2,2,3,3
1555,1.6111111111111112,20,21,42,26,16,9,4,4,6,2,4,1,3
1597,1.6363636363636365,21,24,40,15,16,18,4,4,6,2,4,2,3
1537,1.6,20,21,40,13,9,18,4,4,6,2,2,3,3
1580,1.6,18,24,41,14,9,19,5,4,6,2,2,2,3
1560,1.6111111111111112,20,22,42,15,11,14,4,4,6,2,4,3,3
1561,1.5818181818181818,20,22,38,16,13,12,4,4,6,4,4,3,3
1633,1.6181818181818182,21,22,41,15,9,18,4,4,6,2,2,2,3
1622,1.5892857142857142,20,23,59,16,9,18,5,4,4,4,2,3,3
1618,1.6,21,24,43,16,9,19,4,4,6,2,2,3,3
1609,1.6,20,22,44,17,10,19,4,4,6,4,2,2,3
1628,1.6363636363636365,20,23,44,21,12,12,4,4,6,4,4,3,3
1645,1.5892857142857142,20,22,50,20,12,18,4,4,6,4,4,2,3
1650,1.543859649122807,21,23,48,15,8,18,4,4,6,2,2,3,3
1642,1.5892857142857142,21,22,50,15,9,18,4,4,6,2,2,2,3
1589,1.5535714285714286,20,21,49,18,13,9,4,4,6,4,4,1,3
1634,1.5614035087719298,19,22,48,21,13,18,4,4,6,4,4,3,3
1601,1.5535714285714286,19,21,50,18,9,9,4,4,6,4,2,1,3
1636,1.543859649122807,20,22,47,14,10,19,4,4,6,2,2,3,3
1594,1.5087719298245614,19,22,46,15,9,18,4,4,6,2,2,2,3
1602,1.5087719298245614,18,21,49,14,11,15,4,4,6,2,4,4,3
1673,1.543859649122807,19,22,49,15,10,19,4,4,6,2,2,2,3
1654,1.543859649122807,20,22,50,15,9,18,4,4,6,2,2,3,3
1679,1.5614035087719298,21,21,47,18,12,18,4,4,6,4,4,2,3
1649,1.5714285714285714,20,21,51,19,9,18,4,4,6,4,2,2,3
1713,1.5789473684210527,19,22,50,23,12,9,4,4,6,4,4,1,3
1684,1.543859649122807,20,23,47,17,10,20,4,4,6,4,2,2,3
1641,1.543859649122807,19,22,50,14,9,18,5,4,6,2,2,3,3
1652,1.543859649122807,20,23,45,14,10,20,4,4,6,2,2,2,3
1593,1.5087719298245614,19,21,46,15,11,15,4,4,6,2,4,3,3
1634,1.5892857142857142,20,21,48,27,16,17,4,4,6,2,4,2,3
1606,1.5714285714285714,21,21,50,15,9,18,4,4,6,2,2,2,3
1627,1.5714285714285714,20,22,49,15,8,18,4,4,6,2,2,2,3
1603,1.5087719298245614,19,22,47,15,10,16,4,4,6,2,4,3,3
1606,1.5535714285714286,20,21,49,15,13,13,4,4,6,2,4,3,3
1671,1.5614035087719298,20,22,53,15,9,18,4,4,6,2,2,3,3
1658,1.5614035087719298,20,22,50,14,9,18,4,4,6,2,2,3,3
1668,1.5344827586206897,21,22,46,19,12,19,4,4,6,4,4,3,3
1665,1.5892857142857142,21,21,50,20,12,18,4,4,6,4,4,2,3
1682,1.6071428571428572,20,21,52,21,12,12,4,4,6,4,4,3,3
1584,1.6296296296296295,20,21,43,15,9,16,4,4,6,2,2,2,3
1594,1.6296296296296295,22,19,46,15,10,15,4,4,6,2,2,3,3
1598,1.6481481481481481,20,20,44,15,9,16,4,4,6,2,2,2,3
1630,1.5892857142857142,20,21,53,18,12,17,4,4,6,4,4,3,3
1581,1.6111111111111112,21,19,46,16,12,11,4,4,6,4,4,3,3
1597,1.5263157894736843,20,21,48,15,9,11,4,4,6,2,2,4,3
1621,1.5614035087719298,20,22,46,14,9,19,4,4,6,2,2,2,3
1608,1.5263157894736843,20,22,49,16,12,13,4,4,6,2,4,4,3
1583,1.5263157894736843,19,21,45,17,14,8,4,4,6,4,4,2,3
1642,1.5614035087719298,21,22,47,15,9,19,4,4,6,2,2,2,3
1638,1.5614035087719298,20,23,47,15,9,18,4,4,6,2,2,3,3
1631,1.5614035087719298,20,22,46,18,12,19,4,4,6,4,4,3,3
1637,1.5614035087719298,20,22,47,17,11,19,5,4,6,4,4,2,3
1675,1.5789473684210527,20,23,49,19,12,12,4,4,6,4,4,3,3
1672,1.5614035087719298,20,22,46,20,12,19,4,4,6,4,4,2,3
1671,1.543859649122807,21,22,48,15,9,18,4,4,6,2,2,3,3
1646,1.5614035087719298,19,23,44,14,9,19,4,4,6,2,2,2,3
1584,1.5087719298245614,19,21,44,15,9,14,4,4,6,2,2,3,3
1657,1.5614035087719298,20,22,49,27,17,18,4,4,6,2,4,3,3
1603,1.5714285714285714,19,21,48,14,9,18,4,4,6,2,2,2,3
1623,1.543859649122807,20,22,48,14,8,18,4,4,6,2,2,3,3
